domain_group,domain,count,avg_target_chars,avg_target_words,avg_source_target_freq_per_1k,median_source_target_freq_per_1k,avg_expl_target_freq_per_1k,median_expl_target_freq_per_1k,avg_para49_target_freq_per_1k_avg,median_para49_target_freq_per_1k_avg,avg_source_target_bigram_freq_per_1k,median_source_target_bigram_freq_per_1k,avg_expl_target_bigram_freq_per_1k,median_expl_target_bigram_freq_per_1k,avg_para49_target_bigram_freq_per_1k_avg,median_para49_target_bigram_freq_per_1k_avg,coverage_source_target_present,coverage_expl_target_present,coverage_para49_target_present,coverage_source_target_bigram_coverage,coverage_expl_target_bigram_coverage,coverage_para49_target_bigram_coverage
medical,Central_hypoventilation_and_choking_episodes_revealing_Chiar,145,26.724137931034484,3.4482758620689653,0.5251722805006463,0.38654812524159254,0.10275090509822542,0.0,0.1658226625154812,0.03418665913332114,0.5771692548598695,0.436442989634479,0.26257760641833305,0.1287047298988238,0.39685345984041903,0.26997150401888054,0.9862068965517241,0.2896551724137931,0.6413793103448275,0.9726354679802954,0.569673803208286,0.8769612858405962
medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,136,27.970588235294116,3.573529411764706,0.5084142559357364,0.43215211754537597,0.04630732184911751,0.0,0.2051818721725464,0.07467816249896458,0.7275941740774272,0.4244538036325348,0.2855377097334324,0.07500122489437641,0.5253297451050454,0.32670280254812023,0.9705882352941176,0.2426470588235294,0.6764705882352942,0.9762113499245854,0.5322919079190706,0.9118003524253524
medical,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,137,26.021897810218977,3.27007299270073,0.723894552693491,0.43497172683775553,0.2917737608993604,0.0,0.3957277633132933,0.09161729263298415,0.8033289506168513,0.5120327700972862,0.525692973598771,0.1101418627191823,0.5914709048018448,0.3463858919605575,0.9927007299270073,0.36496350364963503,0.6423357664233577,0.9528822353639873,0.6726326880956155,0.9267876081744695
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,97,27.20618556701031,3.536082474226804,0.4909180166912126,0.4001600640256103,0.06673564521786705,0.0,0.23976393476507013,0.07886940895247098,0.8225428703859291,0.5247966413014956,0.2480964791692343,0.08159425576439419,0.6193599560298271,0.3397463824699163,0.9072164948453608,0.16494845360824742,0.6804123711340206,0.982894854286607,0.5324186981403477,0.9297553820749698
medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,127,27.905511811023622,3.8346456692913384,0.435151334199401,0.40338846308995563,0.027524746103600818,0.0,0.15802141651855997,0.041539602552866185,1.1630458557243883,0.7017284680159551,0.39260510541526855,0.12137261392474898,0.9072760401243338,0.5107939546357655,0.968503937007874,0.23622047244094488,0.6299212598425197,0.9661279705467439,0.6051900763048711,0.9045369340334115
medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,149,30.93959731543624,3.8053691275167787,0.4806051643726539,0.423728813559322,0.08534820165810479,0.0,0.18005722530929674,0.0743144188458887,0.628310527955032,0.43041045506123565,0.36862168542736246,0.10921442067210556,0.46597342655986024,0.26450271820977034,0.9194630872483222,0.3087248322147651,0.6510067114093959,0.9639735916581555,0.6075007785887333,0.8972879562644663
medical,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,146,30.376712328767123,4.041095890410959,0.5353614517677966,0.40290088638195004,0.1574996734762867,0.0,0.24486212391240217,0.0,1.760037248654534,0.5842629893606033,0.7562884335167003,0.0758754649096668,1.4042366251305036,0.30926685886925714,0.8698630136986302,0.2191780821917808,0.4520547945205479,0.9498062819980628,0.548670384029973,0.8693705837541453
medical,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,130,27.29230769230769,3.6384615384615384,0.542830663312591,0.43029259896729777,0.15285441981284434,0.0,0.2268853225574653,0.052423153815522136,0.9495181103531298,0.6035709781453255,0.5025065040279013,0.25052333522340264,0.7905117542148891,0.49215000388410446,0.9769230769230769,0.24615384615384617,0.6384615384615384,0.9830036630036629,0.6400158175158175,0.9466389166389166
medical,Pancreatopleural_fistula_in_childhood,161,26.25465838509317,3.5217391304347827,0.5000336345494091,0.3610108303249097,0.08801574571340556,0.0,0.2055887401729452,0.01985155707398918,1.0957837369223435,0.6728909075616115,0.6006997571039552,0.19012167787383927,0.8808850306337656,0.4952019720239673,0.9937888198757764,0.2608695652173913,0.5900621118012422,0.9770331979959308,0.5991991790128436,0.8795223754851084
medical,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,144,31.1875,3.7708333333333335,0.4718447464250822,0.3996802557953637,0.12632118359728378,0.0,0.20298682779218738,0.053527252735526845,0.92052819620304,0.7913479293062516,0.3151859792182643,0.1687741444607721,0.744008500387337,0.5227336773013946,0.9027777777777778,0.2847222222222222,0.7291666666666666,0.960942760942761,0.658277698381865,0.9499308561808562
